"","Time","Temp","DO","Q"
"427",2018-08-17 21:41:00,18.002558,7.610525,1.028457
"428",2018-08-17 21:46:00,17.960541,7.590309,1.028326
"429",2018-08-17 21:51:00,17.935327,7.565694,1.028628
"430",2018-08-17 21:56:00,17.901701,7.53718,1.027704
"431",2018-08-17 22:01:00,17.868069,7.521218,1.028801
"432",2018-08-17 22:06:00,17.834431,7.492921,1.02828
"433",2018-08-17 22:11:00,17.800785,7.483267,1.028586
"434",2018-08-17 22:16:00,17.775546,7.452943,1.028085
"435",2018-08-17 22:21:00,17.741889,7.455659,1.029203
"436",2018-08-17 22:26:00,17.708225,7.439952,1.028706
"437",2018-08-17 22:31:00,17.682972,7.428205,1.029422
"438",2018-08-17 22:36:00,17.649295,7.418697,1.029331
"439",2018-08-17 22:41:00,17.624033,7.41311,1.029661
"440",2018-08-17 22:46:00,17.598767,7.389248,1.028778
"441",2018-08-17 22:51:00,17.573497,7.401969,1.030318
"442",2018-08-17 22:56:00,17.548223,7.378162,1.029043
"443",2018-08-17 23:01:00,17.522945,7.366567,1.028183
"444",2018-08-17 23:06:00,17.497663,7.361057,1.028512
"445",2018-08-17 23:11:00,17.472377,7.361613,1.02885
"446",2018-08-17 23:16:00,17.447086,7.362175,1.029187
"447",2018-08-17 23:21:00,17.421792,7.356685,1.029122
"448",2018-08-17 23:26:00,17.396493,7.369375,1.029869
"449",2018-08-17 23:31:00,17.37119,7.36389,1.029413
"450",2018-08-17 23:36:00,17.345883,7.34632,1.028549
"451",2018-08-17 23:41:00,17.320572,7.365057,1.030085
"452",2018-08-17 23:46:00,17.303695,7.357378,1.029254
"453",2018-08-17 23:51:00,17.278377,7.357973,1.02959
"454",2018-08-17 23:56:00,17.261495,7.350309,1.02876
"455",2018-08-18 00:01:00,17.23617,7.350913,1.028706
"456",2018-08-18 00:06:00,17.219284,7.367453,1.029474
"457",2018-08-18 00:11:00,17.193951,7.355959,1.029011
"458",2018-08-18 00:16:00,17.168614,7.362626,1.028965
